PLATFORM_CODE,PARAMETER_NAME,START_DATE,END_DATE,QUALITY_CODE,COMMENT,DAC
6901516,CDOM,20160513,20160514,4,sensor shift/dead_float/(QC_table_MC.JUL18),IF
6901516,CDOM,20160725,20160726,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,CDOM,20160824,20160825,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,CDOM,20160908,20160909,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,CHLA,20130622,20130623,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,CHLA,20131205,20131206,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,CHLA,20150307,20150308,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,CHLA,20150718,20150719,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,CHLA,20160725,20160726,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,CHLA,20160824,20160825,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,CHLA,20160908,20160909,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901516,PSAL,20130919,20130920,4,density inversion -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901520,CDOM,20130609,20130610,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901520,CDOM,20130619,20130620,4,sensor shift/dead_float/(QC_table_MC.JUL18),IF
6901520,CDOM,20130630,20130701,4,sensor shift/dead_float/(QC_table_MC.JUL18),IF
6901520,CDOM,20130804,20130805,4,sensor shift/dead_float/(QC_table_MC.JUL18),IF
6901522,DOXY,20130514,20130515,4,remove_first_prof_april2019_ap,IF
6901523,BBP700,20150619,20150620,4,sensor_issue_lovbio028b,IF
6901523,CDOM,20150619,20150620,4,sensor_issue_lovbio028b,IF
6901523,CHLA,20150619,20150620,4,sensor_issue_lovbio028b,IF
6901524,BBP700,20130623,20130624,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20130813,20130819,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20130907,20130908,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20140425,20140426,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20140510,20140516,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20140609,20140615,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20150521,20150522,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20150602,20150609,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20150724,20150725,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20150808,20150809,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,BBP700,20160503,20160504,4,sensor_issue_lovbio014b,IF
6901524,CDOM,20130515,,4,drift / sensor shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20130623,20130624,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20130813,20130819,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20130907,20130908,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20140425,20140426,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20140510,20140516,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20140609,20140615,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20140624,20140630,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20150521,20150522,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20150602,20150609,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20150724,20150725,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CDOM,20150808,20150809,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20130623,20130624,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20130813,20130819,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20130907,20130908,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20140425,20140426,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20140510,20140516,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20140609,20140615,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20150521,20150522,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20150602,20150609,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20150724,20150725,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20150808,20150809,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901524,CHLA,20160503,20160504,4,sensor_issue_lovbio014b,IF
6901524,PSAL,20130907,20130908,4,density inversion -/dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6901525,BBP700,20130828,20130829,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,BBP700,20130921,20130922,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,BBP700,20131001,20131002,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,BBP700,20131021,20131022,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,BBP700,20140408,20140409,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,BBP700,20140927,20140928,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,BBP700,20150420,20150421,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,BBP700,20150526,20150527,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,BBP700,20150601,20150608,4,spikes/dead_float/(QC_table_MC.JUL18),IF
6901525,BBP700,20150723,20150724,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20130522,20130523,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20130828,20130829,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20130921,20130922,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20131001,20131002,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20131021,20131022,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20140408,20140409,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20140512,20140513,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20140927,20140928,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20150420,20150421,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20150526,20150527,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20150601,20150611,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CDOM,20150723,20150724,4,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20130828,20130829,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20130921,20130922,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20131001,20131002,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20131021,20131022,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20140408,20140409,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20140927,20140928,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20150420,20150421,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20150526,20150527,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20150601,20150611,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901525,CHLA,20150723,20150724,3,sensor noise/dead_float/(QC_table_MC.JUL18),IF
6901526,CDOM,20130516,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6901527,BBP700,20131008,20131009,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,BBP700,20140531,20140601,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,BBP700,20141207,20141208,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,BBP700,20150518,20150519,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,BBP700,20150607,20150608,4,sensor_issue_lovbio030b,IF
6901527,BBP700,20161207,20161208,4,spike profile/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,CDOM,20131008,20131009,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,CDOM,20140531,20140601,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,CDOM,20141207,20141208,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,CDOM,20150518,20150519,4,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,CDOM,20150607,20150608,4,sensor_issue_lovbio030b,IF
6901527,CHLA,20131008,20131009,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,CHLA,20140531,20140601,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,CHLA,20141207,20141208,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,CHLA,20150518,20150519,3,sensor noise/dead_float/MULTI(QC_table_MC.JUL18),IF
6901527,CHLA,20150607,20150608,4,sensor_issue_lovbio030b,IF
6901527,PSAL,20141122,20141123,4,density inversion /dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6901528,DOXY,20130515,20130616,4,remove_first_prof_april2019_ap,IF
6901528,DOXY,20150401,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901529,BBP700,20130527,20130528,4,saturation/dead_float/(QC_table_MC.JUL18),IF
6901529,BBP700,20131228,20131229,4,saturation/dead_float/(QC_table_MC.JUL18),IF
6901529,BBP700,20140319,20140320,4,saturation/dead_float/(QC_table_MC.JUL18),IF
6901529,BBP700,20140406,20140407,4,saturation/dead_float/(QC_table_MC.JUL18),IF
6901556,PSAL,20170703,,3,CP 20170726,IF
6901559,PSAL,20170328,20170611,3,DD (20190206): drift,IF
6901559,PSAL,20170611,,4,CL 20170705,IF
6901565,PSAL,20161202,,3,CC 20170315 Derive,IF
6901567,PSAL,20160922,,3,CC 20170110 feedback altimetry cls,IF
6901575,BBP700,20150615,20150616,4,spikes/(QC_table_MC.JUL18),IF
6901575,BBP700,20160718,20160719,4,spikes/(QC_table_MC.JUL18),IF
6901575,CDOM,20150615,20150616,4,spikes/(QC_table_MC.JUL18),IF
6901575,CDOM,20160718,20160719,4,spikes/(QC_table_MC.JUL18),IF
6901575,CDOM,20180331,20181102,4,sensor_issue_lovbio047c,IF
6901575,CHLA,20150615,20150616,4,spikes/(QC_table_MC.JUL18),IF
6901575,CHLA,20160718,20160719,4,spikes/(QC_table_MC.JUL18),IF
6901576,BBP700,20150401,20150403,4,RS_LOV_SEP2019,IF
6901578,BBP700,20160105,20160106,4,spike profile/(QC_table_MC.JUL18),IF
6901578,BBP700,20170127,20170128,4,sensor_issue_lovbio056b,IF
6901578,BBP700,20180201,,4,sensor issue 01oct18 lov,IF
6901578,CDOM,20170127,20170128,4,sensor_issue_lovbio056b,IF
6901578,CDOM,20180201,,4,sensor issue 01oct18 lov,IF
6901578,CHLA,20170127,20170128,4,sensor_issue_lovbio056b,IF
6901578,CHLA,20180201,,4,sensor issue 01oct18 lov,IF
6901578,DOWNWELLING_PAR,20170127,20170128,4,sensor_issue_lovbio056b,IF
6901578,DOWN_IRRADIANCE380,20170127,20170128,4,sensor_issue_lovbio056b,IF
6901578,DOWN_IRRADIANCE412,20170127,20170128,4,sensor_issue_lovbio056b,IF
6901578,DOWN_IRRADIANCE490,20170127,20170128,4,sensor_issue_lovbio056b,IF
6901579,PSAL,20150324,20150325,4,density inversion +/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901580,BBP700,20160304,20160305,4,sensor_issue_lovbio042d,IF
6901580,CDOM,20160304,20160305,4,sensor_issue_lovbio042d,IF
6901580,CHLA,20160304,20160305,4,sensor_issue_lovbio042d,IF
6901580,PSAL,20150723,20150724,4,density inversion +/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901581,BBP700,20150719,20150720,4,spike profile/dead_float/(QC_table_MC.JUL18),IF
6901581,BBP700,20151005,20151006,4,spike profile/dead_float/(QC_table_MC.JUL18),IF
6901581,BBP700,20151218,20151219,4,sensor_issue_lovbio050b,IF
6901581,BBP700,20170115,20170116,4,sensor_issue_lovbio050b,IF
6901581,BBP700,20170627,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901581,BBP700,20170826,20170827,4,spike profile/dead_float/(QC_table_MC.JUL18),IF
6901581,CDOM,20151218,20151219,4,sensor_issue_lovbio050b,IF
6901581,CDOM,20170115,20170116,4,sensor_issue_lovbio050b,IF
6901581,CHLA,20151218,20151219,4,sensor_issue_lovbio050b,IF
6901581,CHLA,20170115,20170116,4,sensor_issue_lovbio050b,IF
6901581,CP660,20160609,20160610,4,spike profile/dead_float/(QC_table_MC.JUL18),IF
6901581,DOXY,20160604,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901582,BBP700,20141216,20141218,4,spike profile/(QC_table_MC.JUL18),IF
6901582,BBP700,20151129,20151130,4,spike profile/(QC_table_MC.JUL18),IF
6901582,BBP700,20170112,20170113,4,sensor_issue_lovbio019b,IF
6901582,BBP700,20170122,20170123,4,spike profile/(QC_table_MC.JUL18),IF
6901582,BBP700,20170201,20170202,4,spike profile/(QC_table_MC.JUL18),IF
6901582,BBP700,20170509,20170510,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CDOM,20170112,20170113,4,sensor_issue_lovbio019b,IF
6901582,CHLA,20170112,20170113,4,sensor_issue_lovbio019b,IF
6901582,CP660,20141211,20141220,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20150123,20150124,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20150212,20150213,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20151206,20151207,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20151216,20151217,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20151222,20151225,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20160106,20160107,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20160131,20160201,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20160208,20160209,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20160216,20160217,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20160228,20160229,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20160309,20160310,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20161219,20161220,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20161231,20170101,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20170110,20170127,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20170130,20170131,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20170207,20170208,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20170211,20170214,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20170217,20170218,4,spike profile/(QC_table_MC.JUL18),IF
6901582,CP660,20170223,20170224,4,spike profile/(QC_table_MC.JUL18),IF
6901582,PSAL,20151226,20151227,4,sensor_issue_lovbio019b,IF
6901582,PSAL,20180101,20180102,4,fonctionnement/(QC_table_MC.18JAN18_MC.csv),IF
6901582,TEMP,20151226,20151227,4,sensor_issue_lovbio019b,IF
6901582,TEMP,20180101,20180102,4,fonctionnement/(QC_table_MC.18JAN18_MC.csv),IF
6901583,BBP700,20171109,20171110,4,sensor_issue_lovbio036b,IF
6901583,CDOM,20171109,20171110,4,sensor_issue_lovbio036b,IF
6901583,CDOM,20180411,20180726,4,shift_lovbio036b,IF
6901583,CHLA,20171109,20171110,4,sensor_issue_lovbio036b,IF
6901583,CP660,20170223,20170224,4,sudden_decrease_at_surface_lovbio036b,IF
6901583,PSAL,20170108,20170109,4,sensor_issue_lovbio036b,IF
6901583,TEMP,20170108,20170109,4,sensor_issue_lovbio036b,IF
6901584,CP660,20151006,20151007,4,spike profile/MULTI(QC_table_MC.JUL18),IF
6901584,CP660,20171016,20171017,4,spike profile/MULTI(QC_table_MC.JUL18),IF
6901584,CP660,20171025,20171026,4,spike profile/MULTI(QC_table_MC.JUL18),IF
6901584,DOXY,20171202,,4,drift/MULTI(QC_table_MC.JUL18),IF
6901585,BBP700,20160330,20160331,4,sensor_issue_lovbio049b,IF
6901585,BBP700,20161022,20161023,4,spike profile/dead_float/(QC_table_MC.JUL18),IF
6901585,CDOM,20160330,20160331,4,sensor_issue_lovbio049b,IF
6901585,CHLA,20160330,20160331,4,sensor_issue_lovbio049b,IF
6901585,CP660,20150319,20150320,4,spike profile/dead_float/(QC_table_MC.JUL18),IF
6901585,PSAL,20170110,20170111,4,sensor_issue_lovbio049b,IF
6901585,TEMP,20170110,20170111,4,sensor_issue_lovbio049b,IF
6901598,PSAL,20180911,,4,DD (20190219): hard drift,IF
6901600,BBP700,20151119,,4,shift -/dead_float/(QC_table_MC.JUL18),IF
6901600,CDOM,20150905,20151115,4,shift -/dead_float/(QC_table_MC.JUL18),IF
6901600,CDOM,20151119,,4,shift -/dead_float/(QC_table_MC.JUL18),IF
6901600,CHLA,20151119,,4,shift -/dead_float/(QC_table_MC.JUL18),IF
6901605,PSAL,20140716,20140717,4,density inversion -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901622,PSAL,20170126,,3,CC 20170531 feedback altimetry CLS,IF
6901623,PSAL,20170501,,3,CP 20170721,IF
6901642,PSAL,20180424,20180623,3,DD (20190206): bias/drift,IF
6901642,PSAL,20180623,,4,DD (20190206): wreckage,IF
6901646,BBP700,20150208,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901646,CDOM,20150208,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901646,CHLA,20150208,,4,drift/dead_float/(QC_table_MC.JUL18),IF
6901647,BBP700,20170824,20170825,4,spike profile/dead_float/(QC_table_MC.JUL18),IF
6901649,PSAL,20140814,20150324,4,shift -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901650,BBP700,20150627,,4,shift -/dead_float/(QC_table_MC.JUL18),IF
6901650,CDOM,20150627,,4,shift -/dead_float/(QC_table_MC.JUL18),IF
6901650,CHLA,20150627,,4,shift -/dead_float/(QC_table_MC.JUL18),IF
6901653,BBP700,20161117,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6901653,CDOM,20161117,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6901653,CHLA,20161117,,4,shift/dead_float/(QC_table_MC.JUL18),IF
6901654,BBP700,20160302,20140303,4,RS_LOV_SEP2019,IF
6901654,PSAL,20150722,20150723,4,shift/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901654,TEMP,20150722,20150723,4,shift/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901655,PSAL,20150330,20150331,4,density inversion -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901656,BBP700,20160407,20160408,4,spike profile/(QC_table_MC.JUL18),IF
6901656,PSAL,20160706,20160707,4,shift/(QC_table_MC.18JAN18_MC.csv),IF
6901657,DOXY,20180623,20180625,4,remove_first_prof_april2019_ap,IF
6901661,PSAL,20160801,,3,VB 20160928 presentation V Guinehut ADMT,IF
6901664,PSAL,20190909,,4,DD (20191009): hard fresh jump,IF
6901670,PSAL,20190210,,3,DD (20190221): drift,IF
6901676,PSAL,20190927,,3,DD (20191106): drift,IF
6901687,BBP700,20171015,,4,sensor issue 01oct18 lov,IF
6901687,CHLA,20171015,,4,sensor issue 01oct18 lov,IF
6901687,PSAL,20150522,20150523,4,sensor_issue_lovbio080b,IF
6901687,TEMP,20150522,20150523,4,sensor_issue_lovbio080b,IF
6901688,BBP700,20150826,,4,shift/(QC_table_MC.JUL18),IF
6901688,CDOM,20150826,,4,shift/(QC_table_MC.JUL18),IF
6901688,CHLA,20150826,,4,shift/(QC_table_MC.JUL18),IF
6901688,DOWNWELLING_PAR,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,DOWN_IRRADIANCE380,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,DOWN_IRRADIANCE412,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,DOWN_IRRADIANCE490,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,PSAL,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901688,TEMP,20161116,20161117,4,sensor_issue_lovbio081b,IF
6901698,PSAL,20170310,20170518,3,CL 20170705,IF
6901698,PSAL,20170518,,4,DD (20190206): hard drift and wreckage,IF
6901700,PSAL,20150403,,3,VB 20150703,IF
6901701,PSAL,20161220,20170826,3,CL 20170106,IF
6901701,PSAL,20170826,,4,DD (20180206): wreckage,IF
6901702,PSAL,20190410,,3,DD (20190607): drifting,IF
6901703,PSAL,20181017,,3,DD: drift,IF
6901704,PSAL,20181023,,3,DD (20181023): drift,IF
6901706,PSAL,20190213,,3,DD: drift ,IF
6901708,PSAL,20161215,,3,CL 20170707,IF
6901713,PSAL,20170820,,3,CP 20170918 Derive,IF
6901719,PSAL,20161110,,4,CL 20170106 and CC 20180423,IF
6901721,PSAL,20190126,,4,DD (20190318): sudden jump much fresher,IF
6901722,PSAL,20160728,,4,CC 20180611 feedback lops drift,IF
6901734,PSAL,20180822,20190808,3,DD (20181023): drift,IF
6901734,PSAL,20190808,,4,DD (20191024): hard fresh jump and drift,IF
6901735,PSAL,20190511,,3,DD (20190607): drift,IF
6901738,PSAL,20170215,,3,DD: drift ,IF
6901740,PSAL,20181023,,3,DD (20181023): drift,IF
6901742,PSAL,20161111,,3,CL 20170106,IF
6901743,PSAL,20170531,,3,CP 20170830 Derive,IF
6901746,PSAL,20181019,,3,DD: drift,IF
6901751,PSAL,20181001,,3,drift,IF
6901764,BBP700,20171005,20171006,4,sensor_issue_lovbio083d,IF
6901764,CDOM,20160615,20161209,4,shift/(QC_table_MC.JUL18),IF
6901764,CDOM,20170720,20180105,4,shift/(QC_table_MC.JUL18),IF
6901764,CHLA,20171005,20171006,4,sensor_issue_lovbio083d,IF
6901764,DOXY,20180301,,4,drift/(QC_table_MC.JUL18),IF
6901767,PSAL,20160828,20160829,4,density inversion -/(QC_table_MC.18JAN18_MC.csv),IF
6901767,PSAL,20170612,20170829,4,density inversion -/(QC_table_MC.18JAN18_MC.csv),IF
6901768,CDOM,20150516,,4,shift/(QC_table_MC.JUL18),IF
6901770,DOXY,20150519,20150521,4,remove_first_prof_april2019_ap,IF
6901770,DOXY,20171003,,4,drift/(QC_table_MC.JUL18),IF
6901771,DOXY,20150525,20150527,4,remove_first_prof_april2019_ap,IF
6901771,PSAL,20160325,20160326,4,shift/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901771,TEMP,20160325,20160326,4,shift/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901772,DOXY,20180618,20180620,4,remove_first_prof_april2019_ap,IF
6901773,BBP700,20150721,20150722,4,RS_LOV_SEP2019,IF
6901773,DOXY,20150520,20150523,4,remove_first_prof_april2019_ap,IF
6901773,PSAL,20190831,,3,DD (20191009): drift,IF
6901775,DOXY,20180617,20180619,4,remove_first_prof_april2019_ap,IF
6901776,BBP700,20140927,,4,drift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,CDOM,20140927,,4,drift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,CHLA,20140927,,4,drift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,CP660,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOWNWELLING_PAR,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOWN_IRRADIANCE380,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOWN_IRRADIANCE412,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOWN_IRRADIANCE490,20150305,,4,shift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,DOXY,20140927,,4,drift/dead_float/MULTI(QC_table_MC.JUL18),IF
6901776,PSAL,20140824,20140825,4,density inversion -/dead_float/MULTI(QC_table_MC.18JAN18_MC.csv),IF
6901815,PSAL,20130601,20130602,4,DD (20190227): bad cycle,IF
6901836,PSAL,20180926,,3,DD (20181121): drift,IF
6901837,PSAL,20160222,20170226,3,DD (20191127): drift or bias,IF
6901837,PSAL,20170226,,4,DD (20191127): hard fresh jump,IF
6901838,PSAL,20160922,,3,CC 20170110 feedback altimetry cls,IF
6901846,PSAL,20160503,,4,DD (20190620): hard jump,IF
6901855,PSAL,20160522,,3,CL 20170106,IF
6901860,BBP700,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,CDOM,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,CHLA,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,DOWNWELLING_PAR,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,DOWN_IRRADIANCE380,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,DOWN_IRRADIANCE412,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,DOWN_IRRADIANCE490,20140213,20150207,4,shift/drift/dead_sensor_ogsbio005b,IF
6901860,PSAL,20140213,20150207,4,shift/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901860,PSAL,20160922,,3,CC 20170110 feedback altimetry cls,IF
6901860,TEMP,20140213,20150207,4,shift/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901861,BBP700,20150419,,4,dead_prof_may2019_ap,IF
6901862,PSAL,20161109,20161110,4,sensor_issue_ogsbio003b,IF
6901862,TEMP,20161109,20161110,4,sensor_issue_ogsbio003b,IF
6901863,PSAL,20160426,20160427,4,density inversion -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901863,PSAL,20161004,20161005,4,density inversion -/dead_float/(QC_table_MC.18JAN18_MC.csv),IF
6901864,BBP700,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,BBP700,20180318,,4,sensor issue 01oct18 lov,IF
6901864,CDOM,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,CDOM,20180318,,4,sensor issue 01oct18 lov,IF
6901864,CHLA,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,CHLA,20180318,,4,sensor issue 01oct18 lov,IF
6901864,DOWNWELLING_PAR,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,DOWN_IRRADIANCE380,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,DOWN_IRRADIANCE412,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,DOWN_IRRADIANCE490,20170815,20170816,4,sensor_issue_ogsbio002b,IF
6901864,PSAL,20170815,20170816,4,sensor_issue_ogsbio002b,IF
